StoreId,CompleteStoreName,FoodType,AverageRating,Reviewers,City,HasReviews,RatingForAnalysis
su5k,Qizia Cafe - Concepcion Dos,Western,5.0,3320,Marikina,True,5.0
su5w,Tori Kraze - Quirino Highway,Japanese,5.0,471,Quezon City,True,5.0
su6m,Master Buffalo - Tondo,Chicken Wings,5.0,810,Manila,True,5.0
su99,Tom's - Primo De Riveria Street,Ulam,5.0,756,Makati City,True,5.0
suiq,Cookies by the Bucket- Festival Mall,Desserts,0.0,0,Muntinlupa City,False,
suis,HiLand Fresh - IL Corso,Fruit Shake,0.0,0,Cebu City,False,
sull,Manoy - Libertad,Filipino,5.0,637,Mandaluyong City,True,5.0
sumr,Akiko Foods - Amkor Multipurpose Building,Japanese,5.0,89,Muntinlupa City,True,5.0
sun3,Overdoughs - Robinsons Place Manila,Donut,5.0,129,Manila,True,5.0
suns,Baa Baa Thai Tea - Pueblo Verde,Milk Tea,5.0,166,Lapu-Lapu City Cebu,True,5.0
suop,ZUS Coffee - The Biopolis,Coffee,5.0,41,Pasay City,True,5.0
sup3,Uncle John's - W City Center,Chicken,0.0,0,Taguig City,False,
surb,FakeSilog - Palatiw,Silog,4.9,573,Pasig City,True,4.9
suua,Mexi-ko: Fil-Mex Kitchen  - Maginhawa,Asian,4.9,171,Quezon City,True,4.9
suxg,Thrunks' Place Jacinto Foodhouse - Jacinto Street,Filipino,4.9,122,Davao City Davao Del Sur,True,4.9
suz9,wRestzlers Diner - Gagalangin,Silog,0.0,0,Manila,False,
sv03,Secret Sauce - Congressional Ext,American,0.0,0,Quezon City,False,
sv40,The French Baker Flat Cafe - SM Lanang,Bread,5.0,80,Davao City Davao Del Sur,True,5.0
sv5c,Lemon Square Bakery Treats - Kalayaan Makati,Cakes,5.0,1692,Makati City,True,5.0
sv8j,Best Bites Boneless Fried Chicken - Paco Mall,Chicken,0.0,0,Manila,False,
svf4,Beard Papa's - Greenhills Mall,Desserts,0.0,0,San Juan,False,
svlo,Pinky Cafe - Real Street,Beverages,5.0,43,Ormoc Leyte,True,5.0
svms,Liang Crispy Roll - SM San Lazaro,Chinese,4.9,73,Manila,True,4.9
svp4,Buffalo's Wings N' Things - Robinsons Malolos,Chicken Wings,5.0,180,Malolos Bulacan,True,5.0
svrz,Muy Mexicantina - 154 Maginhawa,Chicken,5.0,169,Quezon City,True,5.0
svzt,The Maki Express - Lagro,Sushi,5.0,290,Quezon City,True,5.0
sw0m,Flaky Co - Makati,Bread,4.9,31,Makati City,True,4.9
sw2e,BKK Express - Ermita,Ulam,5.0,23,Manila,True,5.0
sw34,⁠PICKUP COFFEE - Mactan Town Center,Coffee,5.0,31,Lapu-Lapu City Cebu,True,5.0
sw7n,Halo Delight - Maa,Halo-Halo,5.0,450,Davao City Davao Del Sur,True,5.0
sw9e,Gryk's Food House Koronadal - Antipolo Street,Filipino,4.9,79,Koronadal South Cotabato,True,4.9
swex,The Red Crab Alimango & Talaba House - Uptown Bonifacio,Filipino,5.0,53,Taguig City,True,5.0
swk8,Dencio's - Shaw JRU,Filipino,0.0,0,Mandaluyong City,False,
swln,La’ Salsa Fil-Mex Cantina - SM City Cebu,Filipino,0.0,0,Cebu City,False,
swoq,Happilee Korean Kitchen - Sampaloc,Korean,5.0,528,Manila,True,5.0
swrh,Black Tiger Cafe - Timog Avenue,Milk Tea,4.9,20,Quezon City,True,4.9
sws5,HungryBoy - EDSA,Silog,0.0,0,Mandaluyong City,False,
swvl,Mango Float Supreme Manila - SM City East,Beverages,4.9,156,Pasig City,True,4.9
swyc,Casa Crawford: Modern Mexican Kitchen - Pasay,Rice Bowl,5.0,901,Pasay City,True,5.0
sx09,Ya Kun Kaya Toast - Mall of Asia,Sandwiches,0.0,0,Pasay City,False,
sx32,Marugame Udon - Robinsons Malolos,Japanese,5.0,485,Malolos Bulacan,True,5.0
sx8h,Bowl Marrow - Food Junction McKinley Taguig,Rice Bowl,0.0,0,Taguig City,False,
sxg7,Chachao - 8th Street,Milk Tea,4.3,128,Taguig City,True,4.3
sxhi,Oshikei - Bambang Street,Silog,5.0,449,Manila,True,5.0
sxlt,New York Buffalo Brads Sports Lounge - Ayala Central Bloc,Chicken,5.0,218,Cebu City,True,5.0
sxlu,Katsu Curry House - Industria Street,Milk Tea,4.7,601,Pasig City,True,4.7
sxml,Kiara's Food Crib Takoyaki - Holy Spirit,Burgers,0.0,0,Quezon City,False,
sxmn,Zap Milktea - Mapayapa,Beverages,4.7,375,Quezon City,True,4.7
sxu4,KSSM Beauty Ph Corp - Uptown Parade Uptown Mall,Unknown,0.0,0,Taguig City,False,
sxwo,Beans and Vines Lounge and Tasting Room,Asian,0.0,0,Davao City Davao Del Sur,False,
sxy3,Tealive - Newton Plaza,Milk Tea,5.0,72,Manila,True,5.0
sy6o,Rogue & Co - Ayala Malls Vertis,Asian,5.0,11,Quezon City,True,5.0
sydo,Monster Wings - Ayala Malls Feliz,Chicken Wings,0.0,0,Pasig City,False,
synv,Winsum Sushi- Sampaloc,Japanese,4.8,81,Manila,True,4.8
sys7,La Chocole - Bajada,Beverages,5.0,29,Davao City Davao Del Sur,True,5.0
syt3,Ling Nam Fried Siopao - Cabarrubias Street,Chinese,4.9,47,Cebu City,True,4.9
sz17,Mang Domeng's Bibingka - Novo Tayuman,Desserts,4.9,29,Manila,True,4.9
szbp,Dolora's Hauz of Pancit Malabon - Congressional Extension,Pancit,5.0,435,Quezon City,True,5.0
szc3,Amealia’s Silog - Soldiers Hill Street,Silog,5.0,121,Muntinlupa City,True,5.0
szhl,Mashita Lechon Manok Ug Liempo - Cabantan,Lechon,5.0,191,Cebu City,True,5.0
szi8,Chooks to Go - Bagumbayan Taguig,Chicken,5.0,62,Taguig City,True,5.0
sznq,YoCoco - SM Makati,Ice Cream,0.0,0,Makati City,False,
szq2,Baliwag Lechon Manok at Liempo - Paquita Street,Lechon,5.0,338,Manila,True,5.0
szra,Lugawan sa Ormoc - Lilia Avenue,Filipino,4.9,84,Ormoc Leyte,True,4.9
szs9,Candy Corner - Lifestyle Center Greenhills,Desserts,0.0,0,San Juan,False,
szsr,Inihouse - Tapuac,BBQ,4.9,37,Dagupan Pangasinan,True,4.9
szsy,Dolce Mango - Robinson Supermarket Mercedez,Fruit Shake,5.0,41,Pasig City,True,5.0
szus,Casa Mexicana - Scout Delgado,Western,4.9,18,Quezon City,True,4.9
t066,Del Union - BGC,Coffee,4.9,16,Taguig City,True,4.9
t07o,Mhai's Sweet Treats - Lopez Jaena,Cakes,0.0,0,Davao City Davao Del Sur,False,
t07z,Mang Tomas Ganado Express by Cloudeats - Kapitolyo,Sisig,0.0,0,Pasig City,False,
t0ae,Goto Tendon - Araneta Avenue,Filipino,5.0,643,Quezon City,True,5.0
t0bh,Golden Chicken House - N Domingo Street,Filipino,5.0,930,San Juan,True,5.0
t0bk,Tatay Pepe's Tapsilogan - Aglipay,Silog,5.0,9837,Mandaluyong City,True,5.0
t0de,Fresh Deli - SM City East Ortigas,Fruit Shake,5.0,161,Pasig City,True,5.0
t0f1,David's Tea House - Rockwell Business Center,Chinese,5.0,312,Pasig City,True,5.0
t0fg,Thai BBQ Restaurant - Estancia Mall,Filipino,0.0,0,Pasig City,False,
t0fu,Sajang Chicken - Chinatown Masangkay,Korean,5.0,308,Manila,True,5.0
t0l3,Chachago - Lifehomes,Milk Tea,5.0,228,Pasig City,True,5.0
t0ql,Huckleberry Southern Kitchen & Bar - Oboza Compound,American,4.9,88,Davao City Davao Del Sur,True,4.9
t0rk,Hukad Kafe - Mactan Newtown,BBQ,5.0,235,Lapu-Lapu City Cebu,True,5.0
t0rl,DRIP & DIP CAFE - Anda,Milk Tea,4.9,333,Davao City Davao Del Sur,True,4.9
t0sc,Ryu Ramen And Curry - SM Jazz,Japanese,4.9,324,Makati City,True,4.9
t0to,Tapa King - Pio Del Pilar,Filipino,5.0,2450,Makati City,True,5.0
t0ul,Cafe Tavera - Avancena,Asian,5.0,785,Davao City Davao Del Sur,True,5.0
t0um,Tully's Coffee - Glorietta 4,Coffee,3.0,26,Makati City,True,3.0
t0xb,Nitro 7 Coffee & Tea Bar - Megamall,Coffee,5.0,149,Pasig City,True,5.0
t0yk,Tita Lulu's Palabok House - San Juan,Filipino,5.0,2272,San Juan,True,5.0
t0zq,Cafe Congreso - Paseo Del Congreso,Cakes,5.0,877,Malolos Bulacan,True,5.0
t14e,Kathmandu Thakali Kitchen - Apacible Street,Asian,4.9,10,Manila,True,4.9
t17i,The KRT Milktea - Mangaldan Pangasinan,Milk Tea,0.0,0,Dagupan Pangasinan,False,
t1an,Infinitea - Robinsons Place Malolos,Milk Tea,5.0,504,Malolos Bulacan,True,5.0
t1aq,Sexy Pig - Rockville Avenue,Unknown,4.8,129,Quezon City,True,4.8
t1bm,Giligan's - Circuit,Filipino,5.0,2037,Makati City,True,5.0
t1bn,Sisig Hooray - The Landmark Makati,Sisig,4.9,370,Makati City,True,4.9
t1fd,Maki Express - Bulihan,Sushi,5.0,1548,Malolos Bulacan,True,5.0
t1fo,Moshi Koshi - V. Rufino,Japanese,4.9,77,Makati City,True,4.9
t1gq,Aling Banang - Manggahan Village,Filipino,5.0,1944,Pasig City,True,5.0
t1j2,Yutori Cafe & Wine Room - San Antonio,Coffee,0.0,0,Makati City,False,
t1kh,Chick Out - Buhangin,Fried Chicken,4.9,244,Davao City Davao Del Sur,True,4.9
t1l9,Smile Elephant Thai Restaurant - Amang Rodriguez Avenue,Thai,5.0,103,Pasig City,True,5.0
t1nl,Mushroomburger - West Avenue,Burgers,5.0,802,Quezon City,True,5.0
t1oi,Sansan's - General Malvar,Filipino,5.0,4140,Davao City Davao Del Sur,True,5.0
t1p1,Tomatito - BGC,American,0.0,0,Taguig City,False,
t1qt,ChicNok Lechon Manok And Liempo - Buhangin,Lechon,4.9,1242,Davao City Davao Del Sur,True,4.9
t1qv,Haveli House of Biryani & Kebab - Scout Santiago,Indian,4.9,4588,Quezon City,True,4.9
t1qy,R. Lapid's Chicharon and Barbecue - Petron C5,Snacks,5.0,31,Taguig City,True,5.0
t1r1,Above Sea Level - Fairview Terraces,Seafood,0.0,0,Quezon City,False,
t1re,"Kazuwa - Marvin Plaza, Makati",Japanese,4.9,25,Makati City,True,4.9
t1w7,Mr. Mediterranean - Malolos,Middle Eastern,5.0,192,Malolos Bulacan,True,5.0
t1wm,Kitchen by The Coffee Bean & Tea Leaf - 26th. Street,Coffee,4.8,649,Taguig City,True,4.8
t213,Pancit Malabon Express - Lifehomes,Pancit,4.9,70,Pasig City,True,4.9
t23t,Tokyo Prime - Bagong Ilog,Silog,0.0,0,Pasig City,False,
t29p,Operation Kape - Camarin,Coffee,0.0,0,Quezon City,False,
t2bv,Royal Indian Curry House - General Luna,Indian,5.0,57,Makati City,True,5.0
t2cb,KAFFA Cafe,Coffee,0.0,0,Pasig City,False,
t2dy,Chowking - Megamall,Fast Food,4.9,2650,Mandaluyong City,True,4.9
t2h6,Mango Float Supreme Manila - Ayala Mall Feliz,Fruit Shake,5.0,29,Pasig City,True,5.0
t2mg,Chef Von Food Express - Pedro Gil,Filipino,4.9,8068,Manila,True,4.9
t2mp,Bulacan Lugaw Kitchen - San Lorenzo Place Mall,Porridge,5.0,206,Makati City,True,5.0
t2od,Ulam Delights - Timog Avenue,Filipino,4.9,27,Quezon City,True,4.9
t2ro,Pancake House - Opal,American,5.0,510,Pasig City,True,5.0
t2rt,John's Resto Grill - Maa,Filipino,5.0,612,Davao City Davao Del Sur,True,5.0
t2so,Kaya Korean Restaurant - Robinsons Magnolia,Korean,5.0,350,San Juan,True,5.0
t2sv,Honolulu Cafe - SM Aura,Beverages,5.0,504,Taguig City,True,5.0
t2tw,Kuku Galbi - Grace Mall Building,Korean,5.0,553,Taguig City,True,5.0
t2u2,Casa Crawford: Modern Mexican Kitchen - Kapitolyo,Rice Bowl,5.0,380,Pasig City,True,5.0
t2uw,Giligan's - Greenhills,Filipino,4.9,889,San Juan,True,4.9
t2vr,Famous Belgian Waffles - Ayala Malls Vertis North,Pancakes & Waffles,5.0,84,Quezon City,True,5.0
t2wl,Hainanese Delights - Robinson Otis,Rice Dishes,5.0,172,Manila,True,5.0
t2wr,Toptea Milk Tea - Bacaca,Milk Tea,4.9,754,Davao City Davao Del Sur,True,4.9
t2xg,Minute Burger - Parang,American,5.0,1585,Marikina,True,5.0
t322,TOMO Coffee - Highway Hills,Coffee,5.0,260,Mandaluyong City,True,5.0
t37d,Café de Barns - Bolosan,Coffee,5.0,30,Dagupan Pangasinan,True,5.0
t398,CION's Kitchen - Wilcon City Center,Asian,0.0,0,Quezon City,False,
t3az,Manam - Festival Mall,Filipino,5.0,234,Muntinlupa City,True,5.0
t3cn,13th Avenue Cafe - Tisa,Milk Tea,5.0,1808,Cebu City,True,5.0
t3eu,Kanto Freestyle Breakfast - V Concepcion Street,Filipino,5.0,996,Manila,True,5.0
t3fj,Johnn Lemon - Robinsons Place Valencia,Beverages,4.9,28,Valencia Bukidnon,True,4.9
t3gg,Ribzilla - The Gallery,Filipino,4.9,715,Cebu City,True,4.9
t3gm,Chooks to Go - Burgos,Chicken,5.0,116,Ormoc Leyte,True,5.0
t3h7,Pater Ni Aki - Tisa,Ulam,5.0,631,Cebu City,True,5.0
t3nd,Seafood And Ribs Warehouse Restaurant - SM North EDSA,Filipino,5.0,80,Quezon City,True,5.0
t3nn,Ate Rica's Bacsilog - Tiendesitas,Silog,5.0,219,Pasig City,True,5.0
t3o8,Happy Lemon - Central Square Cinema,Milk Tea,5.0,309,Taguig City,True,5.0
t3oc,Infinitea - SM San Lazaro,Milk Tea,5.0,455,Manila,True,5.0
t3t3,Gadzi Coffee Specialist - Davao,Coffee,5.0,44,Davao City Davao Del Sur,True,5.0
t3ub,King Chef - Ayala Malls Manila Bay,Chinese,0.0,0,Pasay City,False,
t3xi,Rico's Lechon - Escario,Filipino,4.9,1022,Cebu City,True,4.9
t3zi,Crunch Time - Orense,Fried Chicken,5.0,715,Makati City,True,5.0
t409,OMG Milkshake - Yale Street,Coffee,4.9,753,Quezon City,True,4.9
t41b,BigBrew Damong Maliit - Quezon City,Beverages,5.0,94,Quezon City,True,5.0
t426,Tuna King - Malate,Sushi,4.9,35,Manila,True,4.9
t428,Burnt Cafe,Unknown,0.0,0,Quezon City,False,
t459,Wendy's - UN Avenue,American,5.0,903,Manila,True,5.0
t47j,Yanong's Pizza - Mintal,Pizza,5.0,24,Davao City Davao Del Sur,True,5.0
t491,Little India Healthy Cuisine - Lapu Lapu City,Indian,5.0,254,Lapu-Lapu City Cebu,True,5.0
t4ax,TAMBAYAN SISIG HOUSE - San Antonio Village,Sisig,4.9,28,Davao City Davao Del Sur,True,4.9
t4bf,Pancake House - Marikina,American,5.0,192,Marikina,True,5.0
t4bu,Rico's Lechon - U.P. Town Center,Filipino,4.9,214,Quezon City,True,4.9
t4cm,Banapple - Ayala Malls Feliz,Cakes,5.0,36,Pasig City,True,5.0
t4de,Jollibee - Puregold E. Rod,Fast Food,5.0,6463,Quezon City,True,5.0
t4dr,Jus & Jerry's - EGI Taft,Chicken,4.9,1810,Manila,True,4.9
t4ev,Max's Restaurant - Ayala Circuit Makati,Chicken,4.9,638,Makati City,True,4.9
t4gq,Manam's Pancit Pancitan - Megamall,Filipino,4.9,160,Mandaluyong City,True,4.9
t4h7,362 Food and Services,Filipino,4.8,14,Davao City Davao Del Sur,True,4.8
t4iz,Chatime - SM Lanang,Milk Tea,5.0,3063,Davao City Davao Del Sur,True,5.0
t4mu,Wings Counter - Dayap,Snacks,4.9,85,Makati City,True,4.9
t4o5,Blackbeard's Seafood Island - Eastwood Citywalk 1,Seafood,4.5,21,Quezon City,True,4.5
t4ot,The Farm at Carpenter Hill - Marbel Makar Road,Unknown,5.0,56,Koronadal South Cotabato,True,5.0
t4pf,Atecle's Grill - Valencia,Ulam,0.0,0,Valencia Bukidnon,False,
t4ph,Gab's Yard Steak House and Grill - Agan Homes,American,5.0,769,Koronadal South Cotabato,True,5.0
t4pn,Honolulu Cafe - Robinsons Place Manila,Beverages,5.0,438,Manila,True,5.0
t4pt,Dapo at Tisa - Regalado,Filipino,4.9,528,Quezon City,True,4.9
t4s2,FOODIES,Filipino,5.0,34,Taguig City,True,5.0
t4tm,Capitol x Harlem Restaurant - Arnaiz,Filipino,4.9,5391,Pasay City,True,4.9
t4tp,Auwee’s Kitchenette - General V Lucban,Filipino,4.9,718,Makati City,True,4.9
t4tt,Reyes Barbecue - Robinsons Magnolia,Chicken,5.0,332,Quezon City,True,5.0
t4w7,Sisig Savor - 1600 Mercedes Avenue,Filipino,5.0,23,Pasig City,True,5.0
t4wc,E&E's Takuyaki - JY Square Lahug,Takoyaki,5.0,1099,Cebu City,True,5.0
t4xs,Ike Super Lapaz Batchoy - Zone 3,Soups,4.9,109,Koronadal South Cotabato,True,4.9
t4y2,Sushi Town - Sampaloc,Sushi,5.0,36,Manila,True,5.0
t4yo,Shawarma Shack - Puregold Agora,Shawarma,4.9,195,San Juan,True,4.9
t506,Bayan Eats 24/7 (Mix and Match) - Fairview QC,Ulam,0.0,0,Quezon City,False,
t52a,TGI Fridays - Robinsons Cebu,American,0.0,0,Cebu City,False,
t54w,Yo Madi Yogurt Shake - QC Maginhawa,Japanese,5.0,313,Quezon City,True,5.0
t5bq,Big Chill - Civic Drive,Beverages,5.0,158,Muntinlupa City,True,5.0
t5dg,KFC - Vito Cruz,Fast Food,4.9,12773,Makati City,True,4.9
t5fn,Starr's Famous Mikshake - Holy Spirit Drive,Beverages,5.0,465,Quezon City,True,5.0
t5gn,Krispy Kreme - Rockwell Powerplant Mall,Donut,5.0,399,Makati City,True,5.0
t5i6,Oks Manoks - Pioneer Street,Chicken,5.0,136,Pasig City,True,5.0
t5ld,Me2 Rice Noodles,Chinese,0.0,0,Makati City,False,
t5mq,Sashimi Street - Bambang,Japanese,5.0,51,Manila,True,5.0
t5nq,Rico's Lechon - Ayala Malls Central Bloc,Filipino,4.9,99,Cebu City,True,4.9
t5oh,Giligan's - Circulo Verde,Filipino,5.0,136,Quezon City,True,5.0
t5pt,Wrap N Roll - Lagro,Salads,0.0,0,Quezon City,False,
t5pw,Brownies Unlimited - SM Lanang Premier,Desserts,5.0,353,Davao City Davao Del Sur,True,5.0
t5qi,Catch of the day - The Podium,Seafood,5.0,69,Mandaluyong City,True,5.0
t5to,The Hive - Dakila,Milk Tea,4.9,4690,Malolos Bulacan,True,4.9
t5wr,The Green Table - GQS Plaza,Healthy,4.9,166,Cebu City,True,4.9
t5zj,Green Bread - Deca Talomo,Cakes,0.0,0,Davao City Davao Del Sur,False,
t5zt,Romantic Baboy - The Compound,Korean,5.0,485,Davao City Davao Del Sur,True,5.0
t60k,AGC Burger - Buaya Mactan,Burgers,5.0,33,Lapu-Lapu City Cebu,True,5.0
t61j,Inasal Republic - Tomas Morato,Chicken,0.0,0,Quezon City,False,
t66n,Awi's Cafe & Restaurant - Yuchengco Street,Beverages,5.0,112,Manila,True,5.0
t6ah,Nanay Bing's Sweet & Spicy BBQ - Junquera Street,Filipino,5.0,1540,Cebu City,True,5.0
t6c6,Heaven's Barbeque - Arcovia,BBQ,5.0,22,Pasig City,True,5.0
t6dw,KFC - Rockwell Medical City,Fast Food,4.9,2948,Pasig City,True,4.9
t6fh,Gringo - Greenhills,Fried Chicken,5.0,788,San Juan,True,5.0
t6hn,Giligan's - Fiesta Market BGC,Filipino,5.0,2470,Taguig City,True,5.0
t6i6,Takoyaki MNL - Cubao,Japanese,0.0,0,Quezon City,False,
t6kq,Rico's Lechon - Mactan Promenade,Filipino,4.9,212,Lapu-Lapu City Cebu,True,4.9
t6p4,Ohayo Cafe - Air Force Road,American,5.0,564,Quezon City,True,5.0
t6pu,All Original American - Magnolia,Unknown,4.8,189,Quezon City,True,4.8
t6tb,Jamba - Eastwood,Beverages,5.0,421,Quezon City,True,5.0
t6ur,HOLEE in AbacaEats - Vista Mar Mactan,Chinese,0.0,0,Lapu-Lapu City Cebu,False,
t6vk,Red Lizard - Filinvest Cyberzone IT Park,American,4.9,325,Cebu City,True,4.9
t6vq,Sisig Sarap - Robinson's Fuente,Sisig,5.0,705,Cebu City,True,5.0
t6w9,Ochado - Ormoc City,Milk Tea,4.9,174,Ormoc Leyte,True,4.9
t6wn,Fiftea - Abreeza,Milk Tea,5.0,239,Davao City Davao Del Sur,True,5.0
t6zy,Gulu Gulu PH - Santo Domingo,Milk Tea,5.0,556,Manila,True,5.0
t6zz,Reyes Barbecue - Emerald Mansion,Chicken,5.0,429,Pasig City,True,5.0
t7ag,Gringo - SM Megamall,Chicken,4.9,589,Mandaluyong City,True,4.9
t7dg,Yellow Cab - Insular Square,Pizza,5.0,476,Cebu City,True,5.0
t7dj,Chowking - Shaw Acacia,Fast Food,4.9,5048,Mandaluyong City,True,4.9
t7dx,Egg Stop Jr - Poblacion,Sandwiches,5.0,82,Makati City,True,5.0
t7er,KFC - P. Campa,Fast Food,4.9,12124,Manila,True,4.9
t7ft,Jade Express - Marikina,Chinese,5.0,686,Marikina,True,5.0
t7gu,Happy Sip Milktea & Coffee - Poblacion,Milk Tea,4.9,68,Muntinlupa City,True,4.9
t7id,"Toffee Coffee - Victoria Subd, Sauyo",Coffee,0.0,0,Quezon City,False,
t7jn,3M’S Kainan - Jacinto,Filipino,4.9,2803,Davao City Davao Del Sur,True,4.9
t7jx,Shakey's Pizza - SM North EDSA,Pizza,4.9,800,Quezon City,True,4.9
t7mc,Giligan's - SM Center Pasig,Filipino,5.0,994,Pasig City,True,5.0
t7mw,Max's Restaurant - Robinsons Galleria Cebu,Chicken,5.0,188,Cebu City,True,5.0
t7o0,Louie's Buko - Major Dizon,Fruit Shake,0.0,0,Marikina,False,
t7o8,Lola Eling's Food Lutong Bahay atpb-Sputnik Davao City,Filipino,4.8,28,Davao City Davao Del Sur,True,4.8
t7ri,Campfire Burgers & More - Scout Limbaga,Burgers,5.0,2763,Quezon City,True,5.0
t7rl,Gringo - SM City North,Rice Bowl,5.0,415,Quezon City,True,5.0
t7rw,Shakey's Pizza - Nangka,Pizza,5.0,829,Marikina,True,5.0
t7vy,The Daily Detox - SM City North EDSA,Beverages,5.0,120,Quezon City,True,5.0
t7wd,The Thai Plate - Yague Street,Thai,5.0,1449,Makati City,True,5.0
t7wi,Gyu-Kaku - Shangri-La Plaza,Japanese,0.0,0,Mandaluyong City,False,
t7xg,Mammy's Kitchen - Gelinos Street,Fried Chicken,5.0,1838,Manila,True,5.0
t7xn,Goto Panalo - Sampaguita Street,Filipino,4.9,1573,Makati City,True,4.9
t7zu,Subway - One-Ecom,Sandwiches,5.0,124,Pasay City,True,5.0
t80i,Single Origin - Opus,Pasta,0.0,0,Quezon City,False,
t83d,Rodi's Grill and Pares - Primeway Plaza,Filipino,5.0,136,Cebu City,True,5.0
t85y,Desi Palace - The Lerato,Asian,4.7,54,Makati City,True,4.7
t88i,DHB Snack House - Santa Ana,Fast Food,4.6,1143,Manila,True,4.6
t8by,Kenshin Japanese Izakaya - SM Light Mall,Japanese,5.0,345,Mandaluyong City,True,5.0
t8ds,Sticks ‘n Go - Ayala Malls Marikina,Asian,5.0,150,Marikina,True,5.0
t8ed,Polland Hopia - SM North EDSA,Desserts,5.0,400,Quezon City,True,5.0
t8ey,Eat Fresh Hong Kong Famous Street Food - Maria Clara,Chinese,5.0,1122,Quezon City,True,5.0
t8fq,SNKY BLND Cafe - National Road,Coffee,0.0,0,Muntinlupa City,False,
t8fx,Thai BBQ Restaurant - Vertis North,Thai,4.9,31,Quezon City,True,4.9
t8ip,Alishan at The Alley - ORE Central,Milk Tea,5.0,593,Taguig City,True,5.0
t8ks,Yaki Yaki - Maysilo,Japanese,5.0,372,Mandaluyong City,True,5.0
t8nm,Sunny Rice - Poblacion Makati,Filipino,5.0,26,Makati City,True,5.0
t8qx,Jollibee - EDSA Kamias,Fast Food,5.0,6166,Quezon City,True,5.0
t8rz,Yummy Tokyo - Fusebox UST,Takoyaki,4.9,32,Manila,True,4.9
t8tf,Cafe Blooming Days - Loyola,Korean,5.0,149,Davao City Davao Del Sur,True,5.0
t8ut,Wok of Taiwan - Conception Dos,Filipino,5.0,377,Marikina,True,5.0
t8vw,Fruitas House of Desserts - Robinsons Place Magnolia,Fruit Shake,5.0,186,Quezon City,True,5.0
t8wk,Peri-Peri Charcoal Chicken & Sauce Bar - Gil Fernando,Chicken,5.0,386,Marikina,True,5.0
t8xx,Tikim Takam - J P Rizal Street,Rice Bowl,4.9,17,Makati City,True,4.9
t8yx,Rak en Rolls - Greenfield District,Filipino,5.0,339,Mandaluyong City,True,5.0
t92m,Shawarma Shack - Vertis North,Shawarma,4.9,461,Quezon City,True,4.9
t944,Starbucks - Robinsons Galleria Cebu,Coffee,5.0,2490,Cebu City,True,5.0
t94d,CUCINA by Chef J - San Antonio Pasig,Asian,4.9,30,Pasig City,True,4.9
t94p,Arete Lifestyleph - Makati,Fruit Shake,5.0,80,Makati City,True,5.0
t951,Mr Shaw Shawarma - UE Gastambide,Shawarma,0.0,0,Manila,False,
t972,Hom - Air Mall,Thai,5.0,322,Makati City,True,5.0
t977,K-Egg - Dapitan Sampaloc,Sandwiches,4.8,71,Manila,True,4.8
t97z,Kuya Ike's Lumpiang Sariwa - Concepcion Dos,Filipino,5.0,64,Marikina,True,5.0
t99y,Pepeton's Grill -Commonwealth,Filipino,5.0,11,Quezon City,True,5.0
t9fy,KFC - San Joaquin,Fast Food,5.0,6028,Pasig City,True,5.0
t9hs,Wendy's Fritas - Matatag Street,Filipino,0.0,0,Quezon City,False,
t9ia,Tazza Cafe (now Tamp Cafe) and Patisserie - Banilad,Beverages,5.0,743,Cebu City,True,5.0
t9io,Mang Inasal - WMall Macapagal,Chicken,4.8,1587,Pasay City,True,4.8
t9jb,Mongolian Master - San Antonio Village,Healthy,5.0,1962,Makati City,True,5.0
t9jk,Classic Savory - SM Masinag,Chicken,5.0,760,Marikina,True,5.0
t9se,Red Hana Sushi Restaurant - PM Apartment,Sushi,5.0,2003,Quezon City,True,5.0
t9si,Giligan's - Newport,Filipino,4.9,1045,Pasay City,True,4.9
t9sy,Little Tokyo Milk Tea - Marianito Street,Milk Tea,5.0,1164,Quezon City,True,5.0
t9tf,Burp - A Bonifacio Street,Sushi,4.9,167,Mandaluyong City,True,4.9
t9ti,Alishan at The Alley - Eton Tower Makati,Milk Tea,5.0,1644,Makati City,True,5.0
t9vj,Kookels - Matina Crossing,Filipino,4.9,295,Davao City Davao Del Sur,True,4.9
t9wm,Byron's Backribs and Grille - Robinsons Cybergate Cebu,Western,5.0,1217,Cebu City,True,5.0
t9wn,Khit's Silogan - Bajada,Filipino,5.0,620,Davao City Davao Del Sur,True,5.0
t9yo,Lenox Hotel - Cafe Feliz,Dim Sum,5.0,345,Dagupan Pangasinan,True,5.0
t9zm,Candid Coffee - Tandang Sora,Coffee,5.0,245,Quezon City,True,5.0
t9zw,McDonald's - Rockwell Ortigas,Fast Food,5.0,2304,Pasig City,True,5.0
ta0u,The Pad Express - Tindalo,Thai,4.8,614,Quezon City,True,4.8
ta61,Daily by Bo's Coffee - Uptown,Coffee,5.0,2255,Taguig City,True,5.0
ta7b,Sabroso Lechon - Malamig,Snacks,0.0,0,Mandaluyong City,False,
